2008_2009_max_dd,2008_2009_return,2025_max_dd,2025_return,cagr,calmar,cost_multiplier,dd_guard_activation_count,delayed_execution_count,execution_timing_mode,exposure_avg,final_equity,label,max_drawdown,metric_no_effect,metric_warning,next_open_available,notes,params,position_stop_count,q4_2018_max_dd,q4_2018_return,reentry_count,robust_score,run_dir,run_id,scenario,slippage_bps_per_side,slippage_multiplier,status,strategy_id,strict_next_close_enabled,total_return,trades,variant_kind,worst_year
-31.99270889777919,-25.865985383209832,-23.760234245256573,1.8881051025176232,13.114233439727418,0.40903315485262365,1.0,92,223,strict_next_close,26597.033688791085,291892.2967145918,longrun,-32.06154142798652,False,False,True,,"(11, 22, 0.75, 0.4, 7, 18)",97,-25.270398841087772,-24.31596538994174,34,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_base_20260604_003438_032441,STRICT_EXEC_longrun_strict_base_20260604_003438_032441,base,0,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R11_C22_E75_CR40_REDD_DD7_SL18,True,2818.922967145918,5858,strict,-27.799764397632742
-32.17488683565526,-26.118711574279295,-23.829337529036852,1.715275313997311,12.564772132660295,0.38964693793043553,1.0,92,222,strict_next_close,23813.76076852626,255460.44008100167,longrun,-32.246556842963074,False,False,True,,"(11, 22, 0.75, 0.4, 7, 18)",98,-25.331876381480857,-24.383223378472852,32,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip5_20260604_003511_922921,STRICT_EXEC_longrun_strict_slip5_20260604_003511_922921,slip5,5,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R11_C22_E75_CR40_REDD_DD7_SL18,True,2454.6044008100166,6022,strict,-27.947517808372712
-32.35669487809743,-26.370736028599694,-23.898423799527148,1.5426122044833956,11.801531720332449,0.363894839563576,1.0,129,255,strict_next_close,19783.585636885873,212044.59299312544,longrun,-32.43115987708478,False,False,True,,"(11, 22, 0.75, 0.4, 7, 18)",99,-25.393330068873155,-24.450452275232827,27,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip10_20260604_003544_318948,STRICT_EXEC_longrun_strict_slip10_20260604_003544_318948,slip10,10,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R11_C22_E75_CR40_REDD_DD7_SL18,True,2020.4459299312543,6143,strict,-28.09507250827592
-32.1559184721888,-26.791411280647225,-22.66583317412495,2.125785317581963,12.440678317180032,0.3846994149648316,1.0,123,224,strict_next_close,22429.637168194768,247861.03878924288,longrun,-32.33869830115892,False,False,True,,"(12, 21, 0.75, 0.33, 8, 20)",76,-24.37467988440557,-23.435789912958782,25,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_base_20260604_003620_257585,STRICT_EXEC_longrun_strict_base_20260604_003620_257585,base,0,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C21_E75_CR33_REDD_DD8_SL20,True,2378.6103878924287,5876,strict,-28.472965717647025
-32.324096511290435,-27.016162134171072,-22.723761071687886,1.943156505411281,12.082959016540617,0.371689443802081,1.0,125,228,strict_next_close,20848.20485445623,227153.7952943221,longrun,-32.508211406118406,False,False,True,,"(12, 21, 0.75, 0.33, 8, 20)",76,-24.4313453320669,-23.499167031055535,27,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip5_20260604_003659_043755,STRICT_EXEC_longrun_strict_slip5_20260604_003659_043755,slip5,5,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C21_E75_CR33_REDD_DD8_SL20,True,2171.5379529432207,6221,strict,-28.612968798136418
-32.49196093092678,-27.23990407421154,-22.781672436371192,1.7607190440945386,11.611156740821738,0.3553343552680379,1.0,124,226,strict_next_close,19341.75736409514,202377.93207153928,longrun,-32.67670735654913,False,False,True,,"(12, 21, 0.75, 0.33, 8, 20)",76,-24.487991488193384,-23.56251853776371,26,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip10_20260604_003738_080468,STRICT_EXEC_longrun_strict_slip10_20260604_003738_080468,slip10,10,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C21_E75_CR33_REDD_DD8_SL20,True,1923.7793207153927,6405,strict,-28.752349673357003
-31.992708897779178,-25.865985383209754,-23.760234245256562,1.8881051025176454,13.965305336657853,0.43557810119720425,1.0,87,209,strict_next_close,30447.238339002575,358385.70209381595,longrun,-32.061541427986484,False,False,True,,"(12, 22, 0.75, 0.4, 7, 18)",97,-25.27039884108776,-24.315965389941717,25,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_base_20260604_003813_631112,STRICT_EXEC_longrun_strict_base_20260604_003813_631112,base,0,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E75_CR40_REDD_DD7_SL18,True,3483.857020938159,5527,strict,-27.7997643976328
-32.174657674680695,-26.118477808208695,-23.829337529036852,1.7152753139973331,13.32103745189508,0.41310171343135593,1.0,87,210,strict_next_close,27223.971960832016,306860.929936248,longrun,-32.24638634695134,False,False,True,,"(12, 22, 0.75, 0.4, 7, 18)",98,-25.33187638148082,-24.383223378472827,25,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip5_20260604_003851_687329,STRICT_EXEC_longrun_strict_slip5_20260604_003851_687329,slip5,5,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E75_CR40_REDD_DD7_SL18,True,2968.60929936248,5721,strict,-27.947289828785415
-32.356311826685655,-26.370338347378585,-23.898423799527112,1.5426122044835067,11.939755315547762,0.36816000147153255,1.0,129,251,strict_next_close,20129.029974242127,219340.33450312255,longrun,-32.430886755282096,False,False,True,,"(12, 22, 0.75, 0.4, 7, 18)",99,-25.393330068873166,-24.450452275232838,23,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip10_20260604_003919_931190,STRICT_EXEC_longrun_strict_slip10_20260604_003919_931190,slip10,10,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E75_CR40_REDD_DD7_SL18,True,2093.4033450312254,6058,strict,-28.094684140420213
-32.430574389731504,-26.141547973150658,-22.769402588501453,2.215418819144066,14.524599626083745,0.4469246746852608,1.0,81,181,strict_next_close,33476.59344147803,409789.44811204576,longrun,-32.49898796998051,False,False,True,,"(12, 22, 0.75, 0.4, 7, 20)",75,-25.39597392501427,-24.257925474775742,25,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_base_20260604_003946_341158,STRICT_EXEC_longrun_strict_base_20260604_003946_341158,base,0,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E75_CR40_REDD_DD7_SL20,True,3997.894481120458,5588,strict,-28.157035409748453
-32.611320511881004,-26.391724871434484,-22.842124674206488,2.0372634229355535,12.877616241280476,0.3940205053364159,1.0,124,223,strict_next_close,23191.75466131194,275628.3407377451,longrun,-32.68260424742496,False,False,True,,"(12, 22, 0.75, 0.4, 7, 20)",77,-25.456029524894742,-24.326116432759747,22,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip5_20260604_004012_025125,STRICT_EXEC_longrun_strict_slip5_20260604_004012_025125,slip5,5,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E75_CR40_REDD_DD7_SL20,True,2656.283407377451,5850,strict,-28.30366200290345
-32.791727369811575,-26.641235121151862,-22.914825201115875,1.859291012539166,12.71732127209888,0.3869464474515085,1.0,122,221,strict_next_close,22608.89113324386,265110.3435398804,longrun,-32.86584320868482,False,False,True,,"(12, 22, 0.75, 0.4, 7, 20)",77,-25.516061888444042,-24.394276493983824,22,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip10_20260604_004039_399352,STRICT_EXEC_longrun_strict_slip10_20260604_004039_399352,slip10,10,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E75_CR40_REDD_DD7_SL20,True,2551.1034353988043,5930,strict,-28.450112795538885
-32.611138302860574,-26.303986435516226,-22.863000523095756,2.133757100194922,13.420618279844732,0.4090076869007691,1.0,109,210,strict_next_close,26047.228201980084,314329.8584029523,longrun,-32.81263093497986,False,False,True,,"(12, 22, 0.75, 0.4, 8, 20)",76,-25.395973925014246,-24.257925474775732,25,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_base_20260604_004105_441190,STRICT_EXEC_longrun_strict_base_20260604_004105_441190,base,0,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E75_CR40_REDD_DD8_SL20,True,3043.298584029523,5585,strict,-28.31504116778383
-32.800202203980554,-26.547098136150417,-22.93588509822503,1.955653852095307,12.954484313305148,0.39275858633032756,1.0,125,227,strict_next_close,23833.843468139312,280813.6833447901,longrun,-32.983325544434685,False,False,True,,"(12, 22, 0.75, 0.4, 8, 20)",77,-25.456029524894785,-24.326116432759793,25,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip5_20260604_004131_485091,STRICT_EXEC_longrun_strict_slip5_20260604_004131_485091,slip5,5,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E75_CR40_REDD_DD8_SL20,True,2708.1368334479007,5685,strict,-28.45499952688878
-32.98039027135486,-26.796083781719926,-23.00875277033734,1.7777296471046977,12.588488313927183,0.3795792699433368,1.0,122,224,strict_next_close,22365.136410574363,256938.1289501522,longrun,-33.164319842351716,False,False,True,,"(12, 22, 0.75, 0.4, 8, 20)",76,-25.516061888443986,-24.39427649398378,26,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip10_20260604_004157_919984,STRICT_EXEC_longrun_strict_slip10_20260604_004157_919984,slip10,10,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E75_CR40_REDD_DD8_SL20,True,2469.381289501522,5774,strict,-28.601143203639545
-32.16945780637344,-26.056486003834124,-25.301951745437933,0.6234617449697,13.992974007743308,0.42902215815792966,1.0,89,209,strict_next_close,30994.12005853871,360775.5341355337,longrun,-32.61597039142272,False,False,True,,"(12, 23, 0.75, 0.4, 7, 18)",97,-25.27039884108776,-24.315965389941717,23,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_base_20260604_004223_345880,STRICT_EXEC_longrun_strict_base_20260604_004223_345880,base,0,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C23_E75_CR40_REDD_DD7_SL18,True,3507.755341355337,5412,strict,-27.98529582693107
-32.36116084255434,-26.321633995316528,-25.36070708062098,0.453557079179423,13.513218130810344,0.41125169227896535,1.0,82,204,strict_next_close,28561.069103130463,321432.1307782631,longrun,-32.85875385928841,False,False,True,,"(12, 23, 0.75, 0.4, 7, 18)",98,-25.331876381480846,-24.383223378472827,24,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip5_20260604_004248_950437,STRICT_EXEC_longrun_strict_slip5_20260604_004248_950437,slip5,5,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C23_E75_CR40_REDD_DD7_SL18,True,3114.321307782631,5550,strict,-28.145417228369464
-32.45100426553549,-26.4734103770366,-25.419457287680224,0.28381127223930935,13.534713253839037,0.410143423431815,1.0,73,194,strict_next_close,29236.123942836242,323102.7505446811,longrun,-32.999951920694734,False,False,True,,"(12, 23, 0.75, 0.4, 7, 18)",98,-25.393330068873155,-24.450452275232838,23,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip10_20260604_004315_523852,STRICT_EXEC_longrun_strict_slip10_20260604_004315_523852,slip10,10,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C23_E75_CR40_REDD_DD7_SL18,True,3131.0275054468107,5604,strict,-28.195342308371785
-33.16717635343861,-27.14790360133309,-26.032953058198228,-2.4269693990966346,12.477352307789458,0.37546048171590396,1.0,117,235,strict_next_close,22402.60911797951,250083.95021311846,longrun,-33.232132049600295,False,False,True,,"(13, 22, 0.75, 0.4, 7, 18)",99,-25.790671515394624,-24.842882896234507,19,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_base_20260604_004341_209110,STRICT_EXEC_longrun_strict_base_20260604_004341_209110,base,0,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R13_C22_E75_CR40_REDD_DD7_SL18,True,2400.8395021311844,5776,strict,-29.04824389587517
-33.34599883898094,-27.39606880816733,-26.086917435896208,-2.6142352029542515,12.238912085010822,0.36628629391646833,1.0,118,235,strict_next_close,21485.9480323025,235967.83024431614,longrun,-33.4135136593506,False,False,True,,"(13, 22, 0.75, 0.4, 7, 18)",99,-25.852149097553124,-24.91010612102721,18,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip5_20260604_004407_143837,STRICT_EXEC_longrun_strict_slip5_20260604_004407_143837,slip5,5,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R13_C22_E75_CR40_REDD_DD7_SL18,True,2259.678302443161,5833,strict,-29.193256226153462
-33.524422132518374,-27.643540817546498,-26.140869990475778,-3.071356527422864,12.163481880067417,0.3620682316790716,1.0,111,226,strict_next_close,21322.582691144344,231664.35089194454,longrun,-33.59444661482709,False,False,True,,"(13, 22, 0.75, 0.4, 7, 18)",98,-25.91360215100992,-24.97729954687142,17,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip10_20260604_004432_697422,STRICT_EXEC_longrun_strict_slip10_20260604_004432_697422,slip10,10,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R13_C22_E75_CR40_REDD_DD7_SL18,True,2216.6435089194456,5822,strict,-29.33806926152186
-32.74644365504067,-27.004919703004028,-22.665833174124973,2.1288623114020355,12.57194277586371,0.3818021536154183,1.0,111,212,strict_next_close,23125.70215330307,255906.35703022292,longrun,-32.92789906189785,False,False,True,,"(12, 21, 0.75, 0.36, 8, 20)",76,-24.81237733038071,-23.788133725166038,25,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_base_20260604_004458_527754,STRICT_EXEC_longrun_strict_base_20260604_004458_527754,base,0,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C21_E75_CR36_REDD_DD8_SL20,True,2459.0635703022294,5714,strict,-28.818408455829935
-32.91909821453116,-27.239092512417006,-22.723761071687886,1.948175025869281,12.409613186240076,0.37489472688659947,1.0,117,218,strict_next_close,22581.264933904447,245992.9993131524,longrun,-33.10159438437184,False,False,True,,"(12, 21, 0.75, 0.36, 8, 20)",76,-24.870495700421703,-23.853573917500203,25,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip5_20260604_004524_535456,STRICT_EXEC_longrun_strict_slip5_20260604_004524_535456,slip5,5,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C21_E75_CR36_REDD_DD8_SL20,True,2359.929993131524,5782,strict,-28.960427792457764
-33.09142408237539,-27.47252026731325,-22.781672436371203,1.7676738092267774,11.99097820518842,0.3603627263872447,1.0,124,226,strict_next_close,20962.02481723626,222104.92835559335,longrun,-33.274746046579054,False,False,True,,"(12, 21, 0.75, 0.36, 8, 20)",76,-24.9285930883008,-23.91898623328661,26,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip10_20260604_004550_490961,STRICT_EXEC_longrun_strict_slip10_20260604_004550_490961,slip10,10,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C21_E75_CR36_REDD_DD8_SL20,True,2121.0492835559335,5928,strict,-29.102127368629315
-31.87914353933301,-25.712444367875786,-24.389197274211092,0.865420170917397,12.518838171239889,0.39258584553010506,1.0,90,219,strict_next_close,24026.919968956136,252621.67666266317,longrun,-31.888154689672565,False,False,True,,"(11, 22, 0.72, 0.4, 7, 18)",97,-24.888225254731555,-23.928910749099664,32,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_base_20260604_004616_389352,STRICT_EXEC_longrun_strict_base_20260604_004616_389352,base,0,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R11_C22_E72_CR40_REDD_DD7_SL18,True,2426.216766626632,5865,strict,-27.650228485689453
-32.05860030492301,-25.962398556682952,-24.446177564290505,0.7025078669204987,12.697948383466473,0.39592271243628474,1.0,91,219,strict_next_close,25097.52060111261,263865.6684353718,longrun,-32.07178569102659,False,False,True,,"(11, 22, 0.72, 0.4, 7, 18)",97,-24.95004579162258,-23.996541659134472,31,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip5_20260604_004642_026908,STRICT_EXEC_longrun_strict_slip5_20260604_004642_026908,slip5,5,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R11_C22_E72_CR40_REDD_DD7_SL18,True,2538.656684353718,5897,strict,-27.7950740549316
-32.23786966525881,-26.211863348775978,-24.503153207416805,0.5397405590206406,12.20302652586225,0.37832799399960493,1.0,89,216,strict_next_close,22970.07329505613,233910.95218270982,longrun,-32.25515087280322,False,False,True,,"(11, 22, 0.72, 0.4, 7, 18)",100,-25.01184230939422,-24.064143280101757,27,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip10_20260604_004708_293095,STRICT_EXEC_longrun_strict_slip10_20260604_004708_293095,slip10,10,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R11_C22_E72_CR40_REDD_DD7_SL18,True,2239.1095218270984,5866,strict,-27.93992049524514
-32.032536125266645,-25.941482190913177,-22.519374215474507,3.4738757067808157,13.101843283348513,0.4073493643292967,1.0,99,231,strict_next_close,27693.68892244483,291018.18963016913,longrun,-32.16365221269163,False,False,True,,"(11, 22, 0.78, 0.4, 7, 18)",97,-25.65257242744403,-24.70302003078385,35,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_base_20260604_004734_210989,STRICT_EXEC_longrun_strict_base_20260604_004734_210989,base,0,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R11_C22_E78_CR40_REDD_DD7_SL18,True,2810.1818963016913,5816,strict,-27.873291877988304
-32.21532655019486,-26.194752948348487,-22.596077905244407,3.2852643618187294,12.91417692743362,0.399225967578375,1.0,95,225,strict_next_close,26889.44810123281,278083.0302184629,longrun,-32.34803839481795,False,False,True,,"(11, 22, 0.78, 0.4, 7, 18)",97,-25.71370697133912,-24.76990509781122,33,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip5_20260604_004800_105331,STRICT_EXEC_longrun_strict_slip5_20260604_004800_105331,slip5,5,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R11_C22_E78_CR40_REDD_DD7_SL18,True,2680.830302184629,6003,strict,-28.021676906944048
-32.397624589788386,-26.44719622801994,-22.672756979574814,3.0968565029090067,11.459031444809685,0.3522394308034973,1.0,121,250,strict_next_close,19357.233258615433,194960.05938650054,longrun,-32.53193834282085,False,False,True,,"(11, 22, 0.78, 0.4, 7, 18)",98,-25.77481782835208,-24.836761270363883,31,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip10_20260604_004826_592711,STRICT_EXEC_longrun_strict_slip10_20260604_004826_592711,slip10,10,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R11_C22_E78_CR40_REDD_DD7_SL18,True,1849.6005938650053,6147,strict,-28.169742073049196
-32.014909920439784,-26.65437647966592,-21.853176899480243,2.0817099266021932,12.651416984562381,0.39261992306743476,1.0,116,215,strict_next_close,21868.719898577507,260899.0645221428,longrun,-32.22306419327943,False,False,True,,"(12, 21, 0.72, 0.33, 8, 20)",75,-24.034772937226435,-23.091663013739193,24,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_base_20260604_004852_342399,STRICT_EXEC_longrun_strict_base_20260604_004852_342399,base,0,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C21_E72_CR33_REDD_DD8_SL20,True,2508.990645221428,5740,strict,-28.33907851835622
-32.18033326447507,-26.876338782048805,-21.909191166335017,1.9071729176033392,11.932422462386416,0.3683991888409311,1.0,113,213,strict_next_close,20394.348759779674,218947.28999569,longrun,-32.38992599285729,False,False,True,,"(12, 21, 0.72, 0.33, 8, 20)",75,-24.091678317610597,-23.155310048922328,25,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip5_20260604_004918_310531,STRICT_EXEC_longrun_strict_slip5_20260604_004918_310531,slip5,5,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C21_E72_CR33_REDD_DD8_SL20,True,2089.4728999569,6030,strict,-28.4762046282519
-32.34549272865097,-27.097159350828292,-21.8631069795882,1.81995538085169,11.79155033075181,0.3621989552027434,1.0,116,215,strict_next_close,19935.073710386674,211526.90399962023,longrun,-32.555450979010715,False,False,True,,"(12, 21, 0.72, 0.33, 8, 20)",75,-24.148564354858827,-23.218931395488397,24,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip10_20260604_004944_465983,STRICT_EXEC_longrun_strict_slip10_20260604_004944_465983,slip10,10,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C21_E72_CR33_REDD_DD8_SL20,True,2015.2690399962023,6057,strict,-28.61257214821532
-31.56456027187795,-26.582049313821866,-22.571995996926486,2.204881772288081,12.079480713607648,0.380468868161803,1.0,110,216,strict_next_close,20494.324987741405,226960.87414575668,longrun,-31.74893328846705,False,False,True,,"(12, 21, 0.75, 0.3, 8, 20)",78,-23.93698243843042,-23.083446100751516,28,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_base_20260604_005010_527634,STRICT_EXEC_longrun_strict_base_20260604_005010_527634,base,0,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C21_E75_CR30_REDD_DD8_SL20,True,2169.608741457567,6490,strict,-28.128183354800427
-31.728166136117398,-26.79681647010955,-22.629742565957788,2.02025105513175,11.612916662064631,0.3638882907145228,1.0,119,222,strict_next_close,19390.10868475865,202465.3194834745,longrun,-31.91341122645571,False,False,True,,"(12, 21, 0.75, 0.3, 8, 20)",78,-23.992194963712134,-23.144760144610878,25,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip5_20260604_005037_663563,STRICT_EXEC_longrun_strict_slip5_20260604_005037_663563,slip5,5,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C21_E75_CR30_REDD_DD8_SL20,True,1924.653194834745,5951,strict,-28.265672586370904
-31.891488239728925,-27.011255026374158,-22.68746783431087,1.835820926020637,11.491571934692434,0.35823977980181193,1.0,113,216,strict_next_close,19061.46516433751,196524.4220884897,longrun,-32.07787795383831,False,False,True,,"(12, 21, 0.75, 0.3, 8, 20)",78,-24.047389888086045,-23.206050842240877,25,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip10_20260604_005103_796982,STRICT_EXEC_longrun_strict_slip10_20260604_005103_796982,slip10,10,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C21_E75_CR30_REDD_DD8_SL20,True,1865.244220884897,5904,strict,-28.403162928225534
