beats_spy_cagr;cagr;calmar;config_hash;constraint_gap_score;dd_limit;decision;excess_cagr;frontier_class;max_drawdown;months_beating_spy;months_losing_to_spy;passes_dd20;rank_under_constraint;rejection_reason;run_id;spy_cagr;strategy_id;trades;years_beating_spy;years_losing_to_spy
False;3,360045;0,109575;fe39d9d97b23721d;139,963707;-20,0;rejected;-7,893855;rejected;-30,664262;33;42;False;;"insufficient_trades:763<3000; max_drawdown_breaches_dd20:-30.664262<-20.000000; does_not_beat_spy_cagr:3.360045<=11.253900; loses_more_years_than_beats:3<4";EXP_158;11,2539;HYP_FSPACE_AUTO_002_RANK_DISTANCE_TO_CHANNEL_LOWER_PCT_CONF_CHANNEL_R2_035_V1;763;3;4
False;2,898774;0,052715;5c3b486fe1e96aa4;365,509884;-20,0;rejected;-3,903701;rejected;-54,989508;169;160;False;;"max_drawdown_breaches_dd20:-54.989508<-20.000000; does_not_beat_spy_cagr:2.898774<=6.802475";RETEST_HYP_AUTO_LOCAL_DISTANCE_HIGH_52W_BREAKOUT_SEED_1999_2026_20260524_181004;6,802475;HYP_AUTO_LOCAL_DISTANCE_HIGH_52W_BREAKOUT_SEED;3673;14;14
False;1,916251;0,101218;1e004ab7b6ec7004;30,442229;-20,0;rejected;-4,886224;rejected;-18,931854;132;197;True;;"insufficient_trades:308<3000; does_not_beat_spy_cagr:1.916251<=6.802475; loses_more_years_than_beats:9<19";DD20STOPTRAIL_HYP_DD20_TRAIL_DYN8050200_GUARD1810_TR20_ACT15_V1;6,802475;HYP_DD20_TRAIL_DYN8050200_GUARD1810_TR20_ACT15_V1;308;9;19
False;1,815612;0,031377;c2de0bd91bd32049;418,034102;-20,0;rejected;-9,438288;rejected;-57,863595;36;39;False;;"insufficient_trades:1065<3000; max_drawdown_breaches_dd20:-57.863595<-20.000000; does_not_beat_spy_cagr:1.815612<=11.253900; loses_more_years_than_beats:3<4";EXP_147;11,2539;HYP_FSPACE_AUTO_002_RANK_DISTANCE_TO_CHANNEL_LOWER_PCT_MKT_RELAXED_V1;1065;3;4
False;1,591486;0,08003;e76538e1fb5e15a0;31,739623;-20,0;rejected;-5,210989;rejected;-19,886031;132;197;True;;"insufficient_trades:313<3000; does_not_beat_spy_cagr:1.591486<=6.802475; loses_more_years_than_beats:9<19";DD20STOPTRAIL_HYP_DD20_TRAIL_DYN8050200_GUARD1810_TR18_ACT10_V1;6,802475;HYP_DD20_TRAIL_DYN8050200_GUARD1810_TR18_ACT10_V1;313;9;19
False;0,535447;0,018413;7bdfd669fd0faff1;139,492255;-20,0;rejected;-10,718454;rejected;-29,079311;32;43;False;;"insufficient_trades:524<3000; max_drawdown_breaches_dd20:-29.079311<-20.000000; does_not_beat_spy_cagr:0.535447<=11.253900; loses_more_years_than_beats:1<6";AUTO_067;11,2539;HYP_AUTO_LOCAL_VOLUME_CONFIRMATION_MOMENTUM_SEED;524;1;6
False;0,399815;0,021341;70c9be0327d223a1;38,50664;-20,0;rejected;-6,402659;rejected;-18,734925;132;197;True;;"insufficient_trades:312<3000; does_not_beat_spy_cagr:0.399815<=6.802475; loses_more_years_than_beats:8<20";DD20BATCH_002_HYP_DD20_SPY_DYN_70_55_40_15_EQUITY_GUARD_18_10_V1;6,802475;HYP_DD20_SPY_DYN_70_55_40_15_EQUITY_GUARD_18_10_V1;312;8;20
False;0,171931;0,008739;07fdf8ffb8ce0dfa;39,489176;-20,0;rejected;-6,630544;rejected;-19,674526;128;201;True;;"insufficient_trades:99<3000; does_not_beat_spy_cagr:0.171931<=6.802475; loses_more_years_than_beats:8<20";DD20STOPTRAIL_HYP_DD20_STOPTRAIL_DYN8050200_GUARD1810_SL15_TR18_ACT10_V1;6,802475;HYP_DD20_STOPTRAIL_DYN8050200_GUARD1810_SL15_TR18_ACT10_V1;99;8;20
False;0,090526;0,004645;24610d8ec7d8123c;39,814796;-20,0;rejected;-6,711949;rejected;-19,487662;128;201;True;;"insufficient_trades:99<3000; does_not_beat_spy_cagr:0.090526<=6.802475; loses_more_years_than_beats:8<20";DD20STOPTRAIL_HYP_DD20_STOPTRAIL_DYN8050200_GUARD1810_SL12_TR18_ACT10_V1;6,802475;HYP_DD20_STOPTRAIL_DYN8050200_GUARD1810_SL12_TR18_ACT10_V1;99;8;20
False;0,090526;0,004645;bfaaac3a0fe9ca87;39,814796;-20,0;rejected;-6,711949;rejected;-19,487662;128;201;True;;"insufficient_trades:99<3000; does_not_beat_spy_cagr:0.090526<=6.802475; loses_more_years_than_beats:8<20";DD20STOPTRAIL_HYP_DD20_STOPTRAIL_DYN8050200_GUARD18_12_SL12_TR18_ACT10_V1;6,802475;HYP_DD20_STOPTRAIL_DYN8050200_GUARD18_12_SL12_TR18_ACT10_V1;99;8;20
False;0,0;0,0;a5f5e99638636b9c;40,2099;-20,0;rejected;-6,802475;rejected;0,0;131;198;True;;"zero_trades; insufficient_trades:0<3000; does_not_beat_spy_cagr:0.000000<=6.802475; loses_more_years_than_beats:8<20";RETEST_HYP_AUTO_TREND_VOL_TARGET_SEED_1999_2026_20260524_180145;6,802475;HYP_AUTO_TREND_VOL_TARGET_SEED;0;8;20
False;0,0;0,0;1c830993bd4642f8;40,2099;-20,0;rejected;-6,802475;rejected;0,0;131;198;True;;"zero_trades; insufficient_trades:0<3000; does_not_beat_spy_cagr:0.000000<=6.802475; loses_more_years_than_beats:8<20";DD_FIRST_01_HYP_DD_FIRST_AUTO002_SPY_REGIME_EXPOSURE_V1;6,802475;HYP_DD_FIRST_AUTO002_SPY_REGIME_EXPOSURE_V1;0;8;20
False;0,0;0,0;dafe11133715b1db;40,2099;-20,0;rejected;-6,802475;rejected;0,0;131;198;True;;"zero_trades; insufficient_trades:0<3000; does_not_beat_spy_cagr:0.000000<=6.802475; loses_more_years_than_beats:8<20";RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_MKT_STRICT_SPY_V1_1999_2026_20260524_210908;6,802475;HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_MKT_STRICT_SPY_V1;0;8;20
False;0,0;0,0;e4029ffa51f29821;40,2099;-20,0;rejected;-6,802475;rejected;0,0;131;198;True;;"zero_trades; insufficient_trades:0<3000; does_not_beat_spy_cagr:0.000000<=6.802475; loses_more_years_than_beats:8<20";RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_MKT_STRICT_SPY_V1_1999_2026_20260524_211311;6,802475;HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_MKT_STRICT_SPY_V1;0;8;20
False;0,0;0,0;67d724a3b7a33095;40,2099;-20,0;rejected;-6,802475;rejected;0,0;131;198;True;;"zero_trades; insufficient_trades:0<3000; does_not_beat_spy_cagr:0.000000<=6.802475; loses_more_years_than_beats:8<20";RETEST_HYP_FSPACE_AUTO_002_RANK_CLOSE_VS_SMA20W_PCT_MKT_STRICT_SPY_V1_1999_2026_20260524_225318;6,802475;HYP_FSPACE_AUTO_002_RANK_CLOSE_VS_SMA20W_PCT_MKT_STRICT_SPY_V1;0;8;20
False;0,0;0,0;b06033cb7bce3e41;40,2099;-20,0;rejected;-6,802475;rejected;0,0;131;198;True;;"zero_trades; insufficient_trades:0<3000; does_not_beat_spy_cagr:0.000000<=6.802475; loses_more_years_than_beats:8<20";RETEST_HYP_FSPACE_AUTO_002_RANK_RET_26W_PCT_MKT_STRICT_SPY_V1_1999_2026_20260524_235909;6,802475;HYP_FSPACE_AUTO_002_RANK_RET_26W_PCT_MKT_STRICT_SPY_V1;0;8;20
False;0,0;0,0;a5f5e99638636b9c;40,2099;-20,0;rejected;-6,802475;rejected;0,0;131;198;True;;"zero_trades; insufficient_trades:0<3000; does_not_beat_spy_cagr:0.000000<=6.802475; loses_more_years_than_beats:8<20";RETEST_HYP_FSPACE_AUTO_002_RANK_RET_52W_PCT_MKT_STRICT_SPY_V1_1999_2026_20260525_002244;6,802475;HYP_FSPACE_AUTO_002_RANK_RET_52W_PCT_MKT_STRICT_SPY_V1;0;8;20
False;0,0;0,0;1c830993bd4642f8;40,2099;-20,0;rejected;-6,802475;rejected;0,0;131;198;True;;"zero_trades; insufficient_trades:0<3000; does_not_beat_spy_cagr:0.000000<=6.802475; loses_more_years_than_beats:8<20";RETEST_HYP_LIT_AUTO_002_REGIME_SPY_STRICT_NO_FALLBACK_V1_1999_2026_20260524_222627;6,802475;HYP_LIT_AUTO_002_REGIME_SPY_STRICT_NO_FALLBACK_V1;0;8;20
False;0,0;0,0;1c830993bd4642f8;40,2099;-20,0;rejected;-6,802475;rejected;0,0;131;198;True;;"zero_trades; insufficient_trades:0<3000; does_not_beat_spy_cagr:0.000000<=6.802475; loses_more_years_than_beats:8<20";RETEST_HYP_LIT_AUTO_002_SPY_REGIME_STRICT_NO_FALLBACK_V1_1999_2026_20260524_204612;6,802475;HYP_LIT_AUTO_002_SPY_REGIME_STRICT_NO_FALLBACK_V1;0;8;20
False;0,0;0,0;1c830993bd4642f8;40,2099;-20,0;rejected;-6,802475;rejected;0,0;131;198;True;;"zero_trades; insufficient_trades:0<3000; does_not_beat_spy_cagr:0.000000<=6.802475; loses_more_years_than_beats:8<20";RETEST_HYP_MIX_TIME_SERIES_MOMENTUM__LOCAL_CHANNEL_QUALITY_TREND_V1_1999_2026_20260524_174858;6,802475;HYP_MIX_TIME_SERIES_MOMENTUM__LOCAL_CHANNEL_QUALITY_TREND_V1;0;8;20
